File,Angle,Length, Depth,Layer
data_49,41.8847,1.60807,-642.826,L6
data_49,-15.2082,9.62603,-645.337,L6
data_49,15.6037,16.7891,-636.229,L6
data_49,-73.7582,2.46409,-619.195,L6
data_49,42.1627,6.68601,-613.703,L6
data_49,-82.4539,14.5656,-636.898,L6
data_49,-19.4878,1.19651,-599.633,L6
data_49,-42.3315,8.88005,-542.037,L5b
data_49,-49.3397,4.20671,-538.461,L5b
data_49,51.5436,14.3205,-523.527,L5b
data_49,52.9299,11.3516,-525.474,L5b
data_49,43.9475,8.96855,-633.481,L6
data_49,23.8202,26.8161,-630.65,L6
data_49,-47.793,3.50876,-632.846,L6
data_49,-59.0987,1.78154,-655.832,L6
data_49,73.4252,7.54283,-647.754,L6
data_49,23.9636,3.23793,-637.782,L6
data_49,-75.1649,4.54247,-642.785,L6
data_49,66.1845,20.8967,-634.703,L6
data_49,72.601,1.79432,-649.684,L6
data_49,74.9304,9.6335,-642.147,L6
data_49,61.1521,16.4822,-682.635,L6
data_49,55.703,3.14616,-696.908,L6
data_49,28.5523,1.7807,-699.64,L6
data_49,72.3733,2.65341,-701.449,L6
data_49,32.2692,24.7548,-713.444,L6
data_49,-52.9586,12.5,-731.627,L6
data_49,-59.3955,2.60491,-737.774,L6
data_49,19.693,2.97984,-735.19,L6
data_49,63.9086,5.34593,-733.177,L6
data_49,-59.1424,9.34126,-743.911,L6
data_49,-71.4764,2.24496,-741.262,L6
data_49,59.8936,4.38162,-663.861,L6
data_49,64.2752,19.8253,-651.499,L6
data_49,15.6008,5.37275,-660.596,L6
data_49,46.1177,24.8765,-647.004,L6
data_49,-48.188,8.1379,-674.929,L6
data_49,-77.9236,16.0719,-685.001,L6
data_49,72.1476,37.7549,-587.048,L6
data_49,-54.615,27.6675,-716.043,L6
data_49,-83.8564,17.2284,-714.23,L6
data_49,-64.9889,2.32703,-692.514,L6
data_49,-57.9899,29.0788,-646.308,L6
data_49,-79.7752,0.85695,-662.143,L6
data_49,-7.92442,14.1857,-662.682,L6
data_49,-17.372,2.55895,-661.852,L6
data_49,75.1328,14.3244,-626.657,L6
data_49,-85.4707,10.8943,-632.739,L6
data_49,-7.01558,139.3,-633.406,L6
data_49,41.9503,4.65968,-580.342,L6
data_49,81.6702,3.86028,-579.04,L6
data_49,55.7918,42.8837,-603.036,L6
data_49,-52.7806,1.37606,-665.003,L6
data_49,-58.5453,5.68008,-668.498,L6
data_49,75.3952,8.057,-649.774,L6
data_49,51.4251,19.2812,-638.646,L6
data_49,-62.9405,2.02318,-649.782,L6
data_49,-19.401,4.5887,-649.351,L6
data_49,-66.1474,3.67984,-658.427,L6
data_49,-72.6712,3.37798,-630.283,L6
data_49,80.787,22.2876,-605.774,L6
data_49,75.8126,10.7344,-606.802,L6
data_49,72.6477,9.94128,-607.844,L6
data_49,82.2234,10.9679,-637.332,L6
data_49,61.8063,2.29545,-634.846,L6
data_49,10.0198,1.93078,-619.977,L6
data_49,2.07103,3.67256,-620.119,L6
data_49,72.8603,3.06634,-617.062,L6
data_49,-24.2156,9.11929,-630.489,L6
data_49,-76.4428,11.1801,-642.967,L6
data_49,87.7608,5.13024,-623.167,L6
data_49,62.2568,40.9247,-595.529,L6
data_49,-85.0611,11.0004,-683.225,L6
data_49,42.1578,2.50367,-619.549,L6
data_49,-73.9274,31.8201,-618.951,L6
data_49,30.2657,3.71012,-598.092,L6
data_49,-71.4534,4.75393,-600.575,L6
data_49,-63.2057,12.7622,-629.476,L6
data_49,-57.9455,9.92608,-626.505,L6
data_49,-43.6542,5.19547,-615.646,L6
data_49,-5.3202,3.65644,-603.151,L6
data_49,43.8441,4.76816,-589.258,L6
data_49,21.401,22.0632,-585.726,L6
data_49,42.1268,1.32491,-589.481,L6
data_49,-78.4147,34.588,-635.269,L6
data_49,-24.1481,1.34423,-601.866,L6
data_49,2.57774,7.04019,-658.137,L6
data_49,-8.30688,2.67215,-658.635,L6
data_49,73.8006,5.04386,-605.875,L6
data_49,-71.5148,1.40825,-611.76,L6
data_49,-75.9479,10.1445,-583.32,L6
data_49,-53.8082,1.86601,-533.89,L5b
data_49,78.3752,33.2491,-501.271,L5b
data_49,52.9072,3.02257,-551.185,L5b
data_49,61.3332,2.7573,-582.476,L6
data_49,42.3674,10.9255,-623.362,L6
data_49,19.4222,2.34905,-675.705,L6
data_49,25.0091,13.0525,-676.316,L6
data_49,-31.8365,1.2051,-680.072,L6
data_49,-15.9918,10.3019,-649.337,L6
data_49,55.476,25.7342,-631.342,L6
data_49,-4.46874,7.28415,-576.104,L6
data_49,61.6128,6.47138,-570.624,L6
data_49,-43.9149,8.62225,-580.698,L6
data_49,-23.077,13.2964,-583.504,L6
data_49,-67.8155,15.3179,-595.652,L6
data_49,-24.0436,4.19808,-602.663,L6
data_49,-58.2881,3.08379,-603.846,L6
data_49,-61.6085,1.12648,-546.646,L5b
data_49,82.8791,11.5776,-534.52,L5b
data_49,70.5641,5.79583,-580.566,L6
data_49,-72.0188,7.72382,-584.614,L6
data_49,69.6481,1.00425,-576.762,L6
data_49,25.9167,1.56646,-545.536,L5b
data_49,-55.6283,1.58395,-547.033,L5b
data_49,3.03999,4.02585,-557.769,L6
data_49,68.2673,8.69643,-562.075,L6
data_49,52.4876,10.2797,-563.527,L6
data_49,-77.4002,19.9785,-610.472,L6
data_49,-74.2881,2.27746,-619.649,L6
data_49,79.9122,3.63171,-611.946,L6
data_49,85.3466,7.43073,-608.099,L6
data_49,-84.002,9.3164,-626.759,L6
data_49,73.3588,3.21889,-655.575,L6
data_49,68.1922,5.26188,-654.185,L6
data_49,-43.8906,2.03944,-676.108,L6
data_49,12.6596,2.15511,-674.854,L6
data_49,71.4392,25.321,-661.24,L6
data_49,79.3732,12.0171,-664.818,L6
data_49,-52.3493,9.73377,-682.406,L6
data_49,-78.6375,10.2733,-633.301,L6
data_49,-75.4814,2.04896,-616.785,L6
data_49,76.0843,5.43214,-609.797,L6
data_49,-2.32474,14.819,-609.163,L6
data_49,-14.9449,3.64988,-628.723,L6
data_49,81.0411,27.7311,-601.831,L6
data_49,-80.7682,2.58604,-633.18,L6
data_49,70.663,4.55094,-626.588,L6
data_49,-36.7587,17.132,-619.218,L6
data_49,70.8411,4.80056,-607.435,L6
data_49,55.5721,11.8595,-633.314,L6
data_49,60.4921,16.811,-615.332,L6
data_49,-44.9879,27.2098,-647.852,L6
data_49,-29.6846,19.8206,-644.075,L6
data_49,-76.255,7.53605,-660.76,L6
data_49,0.432547,10.0612,-735.572,L6
data_49,-0.741665,17.1824,-729.789,L6
data_49,-38.8709,2.30417,-727.056,L6
data_49,-55.0203,3.09047,-728.179,L6
data_49,-7.84867,1.99006,-724.083,L6
data_49,39.0429,5.9796,-719.247,L6
data_49,-51.9638,2.53687,-687.192,L6
data_49,-61.098,7.28602,-697.383,L6
data_49,-12.3273,39.4388,-696.245,L6
data_49,73.2752,10.0246,-682.134,L6
data_49,11.7792,6.33253,-686.477,L6
data_49,-54.608,3.43763,-645.506,L6
data_49,28.3539,29.9339,-636.406,L6
data_49,77.7039,16.7301,-629.539,L6
data_49,37.9177,15.6622,-638.213,L6
data_49,-85.5007,28.4972,-686.979,L6
data_49,19.2707,7.99012,-663.42,L6
data_49,55.919,3.02604,-675.832,L6
data_49,-61.5646,7.33874,-696.238,L6
data_49,-76.353,7.83703,-697.839,L6
data_49,-67.2143,28.2821,-685.841,L6
data_49,-29.5581,2.38582,-638.333,L6
data_49,72.0755,2.59293,-635.278,L6
data_49,74.3004,6.28056,-650.433,L6
data_49,78.2452,19.5414,-638.872,L6
data_49,-85.1705,9.62399,-673.215,L6
data_49,69.4474,4.48345,-659.698,L6
data_49,-67.1831,11.6935,-715.629,L6
data_49,78.2605,4.88365,-701.148,L6
data_49,-71.6231,5.30374,-711.379,L6
data_49,-67.5605,6.34441,-710.845,L6
data_49,-77.9726,6.5043,-673.313,L6
data_49,81.1183,5.88704,-623.123,L6
data_49,-75.9567,12.9135,-640.764,L6
data_49,-38.2725,4.68797,-600.575,L6
data_49,-69.6366,13.5315,-626.314,L6
data_49,-11.9002,1.72404,-614.665,L6
data_49,-16.5599,4.15667,-618.01,L6
data_49,-55.4982,4.42106,-688.663,L6
data_49,-65.073,2.76629,-687.661,L6
data_49,2.48809,6.09277,-666.329,L6
data_49,31.917,16.7032,-659.872,L6
data_49,-68.2602,6.65749,-663.487,L6
data_49,59.2883,6.57527,-672.387,L6
data_49,-77.0933,12.7503,-689.12,L6
data_49,26.2137,2.43038,-658.582,L6
data_49,-57.7355,13.992,-666.75,L6
data_49,31.2483,37.3352,-642.047,L6
data_49,71.0197,10.6683,-646.792,L6
data_49,83.8119,3.80804,-603.824,L6
data_49,63.5643,3.39044,-604.233,L6
data_49,35.9636,21.0965,-590.43,L6
data_49,-47.5787,2.64324,-616.854,L6
data_49,-25.5419,4.54416,-612.149,L6
data_49,70.7906,5.12185,-606.146,L6
data_49,34.1784,68.9598,-572.868,L6
data_49,-52.7577,4.3951,-611.672,L6
data_49,28.2837,10.1156,-605.327,L6
data_49,77.0279,10.7249,-590.642,L6
data_49,33.5721,12.4502,-582.268,L6
data_49,67.3186,24.3597,-565.406,L6
data_49,79.9804,2.63033,-592.395,L6
data_49,70.6247,14.4592,-582.275,L6
data_49,-83.7554,3.97561,-599.805,L6
data_49,77.3025,7.92686,-629.322,L6
data_49,-71.1165,2.44448,-638.988,L6
data_49,75.3904,7.0852,-623.667,L6
data_49,79.8813,26.0623,-570.729,L6
data_49,-80.3948,10.0853,-589.653,L6
data_49,72.2484,4.32564,-576.055,L6
data_49,67.5449,11.3956,-571.141,L6
data_50,-34.6076,20.3232,-448.954,L6
data_50,-2.14618,20.7716,-440.592,L6
data_50,-49.905,12.7249,-489.459,L6
data_50,-74.9491,10.0762,-491.449,L6
data_50,42.6229,3.68598,-407.065,L5b
data_50,8.24158,2.92501,-418.604,L6
data_50,-70.4117,10.1664,-443.583,L6
data_50,-31.6576,57.3017,-477.311,L6
data_50,-46.9781,7.76619,-460.275,L6
data_50,-30.0422,10.4149,-416.869,L5b
data_50,-71.0372,31.9414,-441.607,L6
data_50,-16.8921,52.2646,-397.168,L5b
data_50,-57.4393,64.6779,-481.352,L6
data_50,29.129,13.735,-435.045,L6
data_50,-81.7906,15.3364,-463.154,L6
data_50,58.9793,7.09941,-429.104,L6
data_50,18.007,13.0482,-430.077,L6
data_50,-81.2098,104.56,-534.087,L6
data_50,-61.245,25.0734,-499.568,L6
data_50,-28.3041,6.41825,-485.768,L6
data_50,-31.9179,5.4482,-485.25,L6
data_50,-73.3085,17.2285,-443.497,L6
data_50,-23.7794,20.9162,-444.339,L6
data_50,71.7551,3.34614,-427.904,L6
data_50,-65.869,9.56091,-435.319,L6
data_50,25.5522,2.83355,-413.39,L5b
data_50,-32.5896,3.22236,-415.62,L5b
data_50,-64.6051,6.97299,-408.428,L5b
data_50,64.2384,10.4357,-389.302,L5b
data_50,57.1104,2.26189,-380.227,L5b
data_50,-54.238,3.40492,-383.994,L5b
data_50,-63.0164,5.42673,-401.59,L5b
data_50,-50.4963,12.8317,-411.733,L5b
data_50,0.0669343,10.6837,-403.38,L5b
data_50,-41.4102,14.7968,-424.823,L6
data_50,-46.3834,12.4971,-426.247,L6
data_50,-52.4166,15.7719,-418.569,L6
data_50,14.5815,2.03674,-407.71,L5b
data_50,-78.9239,10.6009,-400.004,L5b
data_50,57.4784,3.96107,-382.47,L5b
data_50,-1.25588,1.54999,-406.02,L5b
data_50,-79.0131,1.33281,-407.275,L5b
data_50,-60.0915,5.76012,-440.014,L6
data_50,71.7757,4.63441,-431.971,L6
data_50,34.5589,21.5685,-466.519,L6
data_50,-64.3673,11.6515,-514.499,L6
data_50,-50.4479,11.7254,-512.193,L6
data_50,63.0543,1.61678,-476.793,L6
data_50,41.0414,8.99552,-498.461,L6
data_50,64.2884,2.22511,-500.892,L6
data_50,-59.1522,1.6309,-505.935,L6
data_50,-69.2689,5.39252,-520.358,L6
data_50,-8.30104,36.4641,-482.511,L6
data_50,-5.50875,2.29107,-447.848,L6
data_50,-36.4267,1.84473,-448.551,L6
data_50,25.3522,4.39503,-444.584,L6
data_50,-47.8375,31.6384,-440.77,L6
data_50,73.4889,4.4693,-417.404,L5b
data_50,57.2994,6.78854,-411.391,L5b
data_50,-58.234,5.31913,-420.011,L6
data_50,38.9213,12.9951,-463.78,L6
data_50,-56.6237,24.5244,-544.845,L6
data_50,-59.3177,3.11222,-534.847,L6
data_50,68.121,6.2616,-530.192,L6
data_50,-22.7057,19.1282,-485.655,L6
data_50,-62.2631,128.53,-569.33,L6
data_50,-23.5504,2.69078,-480.601,L6
data_50,-75.019,15.0131,-459.822,L6
data_50,-27.7138,29.1605,-460.921,L6
data_50,20.1539,5.74481,-451.657,L6
data_50,-53.5118,32.6722,-435.15,L6
data_50,-12.1564,86.7195,-421.916,L6
data_50,-37.275,107.862,-461.125,L6
data_50,-58.4759,11.4206,-421.379,L6
data_50,-75.1596,65.2825,-458.871,L6
data_50,34.6824,19.339,-426.793,L6
data_50,61.4168,9.77368,-466.895,L6
data_50,-16.5843,4.30788,-474.907,L6
data_50,10.1611,30.7607,-455.623,L6
data_50,-79.5827,70.4282,-496.774,L6
data_50,-31.1998,2.68833,-375.745,L5b
data_50,-54.7352,3.63578,-474.757,L6
data_50,-39.1782,10.1268,-477.08,L6
data_50,-17.5377,8.22105,-416.106,L5b
data_50,79.7523,3.4,-415.17,L5b
data_50,-69.8533,30.6935,-448.874,L6
data_50,-77.5922,8.38776,-429.699,L6
data_50,20.7766,39.3128,-408.308,L5b
data_50,-38.6808,19.2292,-453.183,L6
data_50,67.5853,5.75928,-441.066,L6
data_50,-10.9806,1.47878,-433.486,L6
data_50,-32.2341,8.45069,-436.279,L6
data_50,-35.8669,19.2106,-443.857,L6
data_50,7.40489,2.1461,-413.981,L5b
data_50,64.3986,4.33406,-410.602,L5b
data_50,14.7371,4.67151,-404.269,L5b
data_50,14.6702,4.944,-404.223,L5b
data_50,-71.1438,20.8909,-426.06,L6
data_50,-8.95661,10.0579,-376.336,L5b
data_50,-49.6673,17.2758,-406.466,L5b
data_50,-12.9121,75.8159,-407.555,L5b
data_50,-26.7444,13.191,-405.583,L5b
data_50,-40.8241,16.6712,-409.122,L5b
data_50,-55.0967,1.18022,-522.064,L6
data_50,66.771,1.25014,-520.36,L6
data_50,-44.0224,5.05828,-525.306,L6
data_50,37.5568,5.37812,-514.254,L6
data_50,82.2526,6.02273,-496.342,L6
data_50,48.8562,7.59087,-397.721,L5b
data_50,-29.7851,84.6733,-467.34,L6
data_50,43.6481,2.96971,-435.751,L6
data_50,-34.9123,4.34196,-431.187,L6
data_50,-10.8967,59.0113,-407.13,L5b
data_50,56.4215,5.78526,-423.689,L6
data_50,-53.72,3.6183,-449.078,L6
data_50,-23.8008,4.85385,-451.776,L6
data_50,-74.9496,22.2704,-471.13,L6
data_50,71.8303,10.8222,-420.63,L6
data_50,30.827,5.59498,-425.843,L6
data_50,25.9278,32.4803,-380.737,L5b
data_50,-41.4125,2.33955,-390.944,L5b
data_50,-0.100756,49.8858,-362.98,L5b
data_50,57.0146,58.126,-324.261,L5a
data_50,4.63788,9.31929,-385.07,L5b
data_50,-15.6309,1.68611,-457.551,L6
data_50,-49.4255,12.71,-503.895,L6
data_50,30.5059,1.72796,-495.34,L6
data_50,40.505,13.6564,-484.574,L6
data_50,-18.732,45.5271,-504.538,L6
data_50,-84.0108,47.675,-541.624,L6
data_50,-88.3997,13.4823,-503.617,L6
data_50,83.7164,1.37198,-488.793,L6
data_50,78.0976,14.6876,-500.348,L6
data_50,-52.4069,9.19794,-519.92,L6
data_50,-79.6621,17.073,-513.911,L6
data_50,-69.5836,7.16319,-469.647,L6
